urn|version|label_eng|desc_eng|type|has_mods|urn_status|redirect_to|member_of|created_by|edited_by
urn:cite:perseus:catver.9608.1|urn:cts:latinLit:phi1512.phi001.opp-lat2|"Commentum in Horati Carmina, Pomponii Porphyrionis Commentarii in Q. Horatium Flaccum"|"Pomponius Porphyrio,3rd cent,creator Meyer, Wilhelm,1845-1917,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9609.1|urn:cts:latinLit:phi1512.phi001.opp-lat3|"Commentum in Horati Carmina , Pomponi Porfyrionis Commentum in Horatium Flaccum"|"Pomponius Porphyrio,3rd cent,creator Holder, Alfred,1840-1916,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9610.1|urn:cts:latinLit:phi1512.phi006.opp-lat1|"Commentum in Horati Epistulas , Acronis et Porphyrionis Commentarii in Q. Horatium Flaccum, Vol 2"|"Pomponius Porphyrio,3rd cent,creator Hauthal, Ferdinand,1803-1870,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9611.1|urn:cts:latinLit:phi1512.phi006.opp-lat2|"Commentum in Horati Epistulas , Pomponii Porphyrionis Commentarii in Q. Horatium Flaccum"|"Pomponius Porphyrio,3rd cent,creator Meyer, Wilhelm,1845-1917,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9612.1|urn:cts:latinLit:phi1512.phi006.opp-lat3|"Commentum in Horati Epistulas , Pomponi Porfyrionis Commentum in Horatium Flaccum"|"Pomponius Porphyrio,3rd cent,creator Holder, Alfred,1840-1916,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9613.1|urn:cts:latinLit:phi1512.phi007.opp-lat1|"Vita Horati, Pomponii Porphyrionis Commentarii in Q. Horatium Flaccum"|"Pomponius Porphyrio,3rd cent,creator Meyer, Wilhelm,1845-1917,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9614.1|urn:cts:latinLit:phi1512.phi007.opp-lat2|"Vita Horati, Pomponi Porfyrionis Commentum in Horatium Flaccum"|"Pomponius Porphyrio,3rd cent,creator Holder, Alfred,1840-1916,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9615.1|urn:cts:latinLit:phi1512.phi003.opp-lat1|"Comment. in Hor. Carm. Saec., Acronis et Porphyrionis Commentarii in Q. Horatium Flaccum, Vol 1"|"Pomponius Porphyrio,3rd cent,creator Hauthal, Ferdinand,1803-1870,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9616.1|urn:cts:latinLit:phi1512.phi003.opp-lat2|"Comment. in Hor. Carm. Saec., Pomponii Porphyrionis Commentarii in Q. Horatium Flaccum"|"Pomponius Porphyrio,3rd cent,creator Meyer, Wilhelm,1845-1917,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9617.1|urn:cts:latinLit:phi1512.phi003.opp-lat3|"Comment. in Hor. Carm. Saec. , Pomponi Porfyrionis Commentum in Horatium Flaccum"|"Pomponius Porphyrio,3rd cent,creator Holder, Alfred,1840-1916,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9618.1|urn:cts:latinLit:phi1512.phi002.opp-lat1|"Comment. in Hor. Artem Poet., Acronis et Porphyrionis Commentarii in Q. Horatium Flaccum, Vol 2"|"Pomponius Porphyrio,3rd cent,creator Hauthal, Ferdinand,1803-1870,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9619.1|urn:cts:latinLit:phi1512.phi002.opp-lat2|"Comment. in Hor. Artem Poet., Pomponii Porphyrionis Commentarii in Q. Horatium Flaccum"|"Pomponius Porphyrio,3rd cent,creator Meyer, Wilhelm,1845-1917,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9620.1|urn:cts:latinLit:phi1512.phi002.opp-lat3|"Comment. in Hor. Artem Poet., Pomponi Porfyrionis Commentum in Horatium Flaccum"|"Pomponius Porphyrio,3rd cent,creator Holder, Alfred,1840-1916,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9621.1|urn:cts:latinLit:phi1515.phi001.opp-lat1|"Quinti Sereni Liber medicinalis"|"Serenus Sammonicus, Quintus.,creator Vollmer, Friedrich,1867-1923,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9622.1|urn:cts:latinLit:phi1515.phi001.opp-lat2|"Liber Medicinalis, Poetae latini minores, Volume III"|"Serenus Sammonicus, Quintus.,creator Baehrens, Emil,1848-1888,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9623.1|urn:cts:latinLit:phi1515.phi001.opp-lat3|"Liber Medicinalis, Poetae latini minores, Volume III"|"Serenus Sammonicus, Quintus.,creator Baehrens, Emil,1848-1888,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9624.1|urn:cts:latinLit:phi1518.phi001.opp-lat1|"Terentiani Mauri De litteris, de syllabis, de metris"|"Terentianus Maurus,creator Lachmann, Karl, ,1793-1851,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9625.1|urn:cts:latinLit:phi1604.phi001.opp-lat1|"Historiae, Historicorum Romanorum reliquiae, Vol II"|"Atherianus, Julius,creator Peter, Hermann,1837-1914,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9626.1|urn:cts:latinLit:phi1604.phi001.opp-lat2|"Historiae"|"Atherianus, Julius,creator Peter, Hermann,1837-1914,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9627.1|urn:cts:latinLit:phi1672.phi002.opp-lat1|"Res gestae Alexandri Macedonis translatae ex Aesopo graeco"|" Pseudo-Callisthenes,attributed author Kübler, Bernhard Gustav Adolf,1859-1940,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9628.1|urn:cts:latinLit:phi1908.phi001.opp-lat1|"Historiae. Fragmenta., Historicorum Romanorum reliquiae, Vol II"|"Gallus Antipater,fl. 268-306,creator Peter, Hermann,1837-1914,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9629.1|urn:cts:latinLit:phi2000.phi001.opp-lat1|"Epigramma, Fragmenta poetarum Romanorum"|"Ablabius,creator Baehrens, Emil,1848-1888,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9630.1|urn:cts:latinLit:phi2002.phi001.opp-lat1|"Rerum Romanarum Liber I, Fragmenta poetarum Romanorum"|"Albinus,,creator Baehrens, Emil,1848-1888,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9631.1|urn:cts:latinLit:phi2002.phi002.opp-lat1|"De Metris, Fragmenta poetarum Romanorum"|"Albinus,,creator Baehrens, Emil,1848-1888,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9632.1|urn:cts:latinLit:phi2003.phi001.opp-lat1|"De re coquinaria libri decem"|"Apicius.,creator Schuch, Christian Theophil,1803-1857,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9633.1|urn:cts:latinLit:phi2003.phi001.opp-lat2|"De re coquinaria libri decem"|"Apicius.,creator Schuch, Christian Theophil,1803-1857,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9634.1|urn:cts:latinLit:phi2003.phi001.opp-lat3|"Apicii librorum x qui dicuntur De re coquinaria quae extant"|"Apicius.,creator Giarratano, Caesar,b. 1880,editor Vollmer, Friedrich,1867-1923,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9635.1|urn:cts:latinLit:phi2028.phi001.opp-lat1|"Ex Graecis Conversiones, Fragmenta poetarum Romanorum"|"Calcidius,creator Baehrens, Emil,1848-1888,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9636.1|urn:cts:latinLit:phi2097.phi001.opp-lat1|"Carmen, Fragmenta poetarum Romanorum"|"Paconianus, Sex. (Sextus),,d. 35,creator Baehrens, Emil,1848-1888,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9637.1|urn:cts:latinLit:phi2123.phi003.opp-lat1|"Epigrammata, Fragmenta poetarum Romanorum"|"Porfyrius, P. Optianus,fl. 325,creator Baehrens, Emil,1848-1888,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9638.1|urn:cts:latinLit:phi2123.phi002.opp-lat1|"Versus anacyclici, Anthologia Latina 81, Poetae latini minores, Volume IV, Anthologia Latina"|"Porfyrius, P. Optianus,fl. 325,creator Baehrens, Emil,1848-1888,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9639.1|urn:cts:latinLit:phi2300.phi001.opp-lat1|"De Annis Populi Romani, Historicorum Romanorum reliquiae, Vol II"|"Aemilius Sura,creator Peter, Hermann,1837-1914,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9640.1|urn:cts:latinLit:phi2301.phi001.opp-lat1|"Carmina. Selections., De Boethie, Poetae latini minores, Volume V"|"Symmachus, Q. Aurelius Memmius,,d. 525,creator Baehrens, Emil,1848-1888,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9641.1|urn:cts:latinLit:phi2301.phi001.opp-lat2|"Carmina, Fragmenta poetarum Romanorum"|" Symmachus, Q. Aurelius Memmius,,d. 525,creator Baehrens, Emil,1848-1888,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9642.1|urn:cts:latinLit:phi2301.phi002.opp-lat1|"Historiae, Historicorum Romanorum reliquiae, Vol II"|"Symmachus, Q. Aurelius Memmius,d. 525,creator Peter, Hermann,1837-1914,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9643.1|urn:cts:latinLit:phi2302.phi001.opp-lat1|"Carmina, Fragmenta poetarum Romanorum"|"Symmachus, L. Aurelius Avianius,d. ca. 376,creator Baehrens, Emil,1848-1888,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9644.1|urn:cts:latinLit:phi2331.phi015.perseus-lat1|"Opilius Macrinus"|"Scriptores Historiae Augustae, Vol 2. David Magie. Ainsworth O&apos;Brien-Moore. London: William Heinemann; New York: G.P. Putnam&apos;s Sons. 1924. OCR cleanup."|edition|false|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9645.1|urn:cts:latinLit:phi2331.phi015.opp-lat1|"Opilius Macrinus Iuli Capitolini, The , Scriptores historiae augustae, Volume II"|"Capitolinus, Julius,fl. 300,attributed author "|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9646.1|urn:cts:latinLit:phi2331.phi015.opp-eng1|"Opilius Macrinus Iuli Capitolini, The , Scriptores historiae augustae, Volume II"|"Capitolinus, Julius,fl. 300,attributed author Magie, David,b. 1877,translator"|translation|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9647.1|urn:cts:latinLit:phi2331.phi004.perseus-lat1|"Marcus Antoninus Philosophus"|"Scriptores Historiae Augustae, Vol 1. David Magie. Ainsworth O&apos;Brien-Moore. Susan Helen Ballou. London: William Heinemann; New York: G.P. Putnam&apos;s Sons. 1921. OCR cleanup."|edition|false|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9648.1|urn:cts:latinLit:phi2331.phi004.opp-lat1|"Vita Marci Antonini Philosophi Iuli Capitolini , The , Scriptores historiae augustae, Volume I"|"Capitolinus, Julius,fl. 300,attributed author Magie, David,b. 1877,editor  Ballou, Susan Helen,b. 1868,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9649.1|urn:cts:latinLit:phi2331.phi004.opp-eng1|"Vita Marci Antonini Philosophi Iuli Capitolini , The , Scriptores historiae augustae, Volume I"|"Capitolinus, Julius,fl. 300,attributed author Magie, David,b. 1877,editor O'Brien-Moore, Ainsworth,1897-1936,translator Ballou, Susan Helen,b. 1868,editor"|translation|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9650.1|urn:cts:latinLit:phi2331.phi017.perseus-lat1|"Antoninus Heliogobalus"|"Scriptores Historiae Augustae, Vol 2. David Magie. Ainsworth O&apos;Brien-Moore. London: William Heinemann; New York: G.P. Putnam&apos;s Sons. 1924. OCR cleanup."|edition|false|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9651.1|urn:cts:latinLit:phi2331.phi017.opp-lat1|"Antoninus Heliogabalus, The , Scriptores historiae augustae, Volume II"|"Lampridius, Aelius ,attributed author "|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9652.1|urn:cts:latinLit:phi2331.phi017.opp-eng1|"Antoninus Heliogabalus, The , Scriptores historiae augustae, Volume II"|"Lampridius, Aelius ,attributed author Magie, David,b. 1877,translator"|translation|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9653.1|urn:cts:latinLit:phi2331.phi010.perseus-lat1|"Severus"|"Scriptores Historiae Augustae, Vol 1. David Magie. Ainsworth O&apos;Brien-Moore. Susan Helen Ballou. London: William Heinemann; New York: G.P. Putnam&apos;s Sons. 1921. OCR cleanup."|edition|false|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9654.1|urn:cts:latinLit:phi2331.phi010.opp-lat1|"Aeli Spartiani Severus , The , Scriptores historiae augustae, Volume I"|"Spartianus, Aelius,fl.3./4. Jh.‏,attributed author Magie, David,b. 1877,editor "|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9655.1|urn:cts:latinLit:phi2331.phi010.opp-eng1|"Aeli Spartiani Severus , The , Scriptores historiae augustae, Volume I"|"Spartianus, Aelius,fl.3./4. Jh.‏,attributed author Magie, David,b. 1877,editor O'Brien-Moore, Ainsworth,1897-1936,translator"|translation|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9656.1|urn:cts:latinLit:phi2331.phi026.perseus-lat1|"Divus Aurelianus"|"Scriptores Historiae Augustae, Vol 3. David Magie. London: William Heinemann; New York: G.P. Putnam&apos;s Sons. 1932. OCR cleanup."|edition|false|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9657.1|urn:cts:latinLit:phi2331.phi026.opp-lat1|"Divus Aurelianus, The , Scriptores historiae augustae, Volume III"|"Vopiscus, Flavius,fl. 3./4. Jh.,attributed author "|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9658.1|urn:cts:latinLit:phi2331.phi026.opp-eng1|"Divus Aurelianus, The , Scriptores historiae augustae, Volume III"|"Vopiscus, Flavius,fl. 3./4. Jh.,attributed author Magie, David,b. 1877,translator"|translation|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9659.1|urn:cts:latinLit:phi2331.phi019.perseus-lat1|"Maximini Duo"|"Scriptores Historiae Augustae, Vol 2. David Magie. Ainsworth O&apos;Brien-Moore. London: William Heinemann; New York: G.P. Putnam&apos;s Sons. 1924. OCR cleanup."|edition|false|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9660.1|urn:cts:latinLit:phi2331.phi019.opp-lat1|"Maximini Duo Iuli Capitolini, The , Scriptores historiae augustae, Volume II"|"Capitolinus, Julius,fl. 300,attributed author Magie, David,b. 1877,editor "|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9661.1|urn:cts:latinLit:phi2331.phi019.opp-eng1|"Maximini Duo Iuli Capitolini, The , Scriptores historiae augustae, Volume II"|"Capitolinus, Julius,fl. 300,attributed author Magie, David,b. 1877,editor O'Brien-Moore, Ainsworth,1897-1936,translator"|translation|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9662.1|urn:cts:latinLit:phi2331.phi002.perseus-lat1|"Helius"|"Scriptores Historiae Augustae, Vol 1. David Magie. Ainsworth O&apos;Brien-Moore. Susan Helen Ballou. London: William Heinemann; New York: G.P. Putnam&apos;s Sons. 1921. OCR cleanup."|edition|false|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9663.1|urn:cts:latinLit:phi2331.phi002.opp-lat1|"Helius, The , Scriptores historiae augustae, Volume I"|"Spartianus, Aelius,fl.3./4. Jh.‏,attributed author  Ballou, Susan Helen,b. 1868,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9664.1|urn:cts:latinLit:phi2331.phi002.opp-eng1|"Helius, The , Scriptores historiae augustae, Volume I"|"Spartianus, Aelius,fl.3./4. Jh.‏,attributed author Magie, David,b. 1877,translator Ballou, Susan Helen,b. 1868,editor"|translation|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9665.1|urn:cts:latinLit:phi2331.phi027.perseus-lat1|"Tacitus"|"Scriptores Historiae Augustae, Vol 3. David Magie. London: William Heinemann; New York: G.P. Putnam&apos;s Sons. 1932. OCR cleanup."|edition|false|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9666.1|urn:cts:latinLit:phi2331.phi027.opp-lat1|"Tacitus, The , Scriptores historiae augustae, Volume III"|"Vopiscus, Flavius,fl. 3./4. Jh.,attributed author "|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9667.1|urn:cts:latinLit:phi2331.phi027.opp-eng1|"Tacitus, The , Scriptores historiae augustae, Volume III"|"Vopiscus, Flavius,fl. 3./4. Jh.,attributed author Magie, David,b. 1877,translator"|translation|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9668.1|urn:cts:latinLit:phi2331.phi023.perseus-lat1|"Gallieni Duo"|"Scriptores Historiae Augustae, Vol 3. David Magie. London: William Heinemann; New York: G.P. Putnam&apos;s Sons. 1932. OCR cleanup."|edition|false|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9669.1|urn:cts:latinLit:phi2331.phi023.opp-lat1|"Gallieni Duo, The , Scriptores historiae augustae, Volume III"|"Trebellius Pollio,fl. 3./4. Jh.,attributed author "|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9670.1|urn:cts:latinLit:phi2331.phi023.opp-eng1|"Gallieni Duo, The , Scriptores historiae augustae, Volume III"|"Trebellius Pollio,fl. 3./4. Jh.,attributed author Magie, David,b. 1877,translator"|translation|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9671.1|urn:cts:latinLit:phi2331.phi012.perseus-lat1|"Clodinus Albinus"|"Scriptores Historiae Augustae, Vol 1. David Magie. Ainsworth O&apos;Brien-Moore. Susan Helen Ballou. London: William Heinemann; New York: G.P. Putnam&apos;s Sons. 1921. OCR cleanup."|edition|false|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.9672.1|urn:cts:latinLit:phi2331.phi012.opp-lat1|"Vita Clodii Albini Iulii Capitolini , The , Scriptores historiae augustae, Volume I"|"Capitolinus, Julius,fl. 300,attributed author "|edition|true|published|||feed_aggregator|feed_aggregator
